grapherId,slug,chartType,md5,svgFilename
1131,cereal-yield-vs-gdp-per-capita,ScatterPlot,ef35112c4ed825f490703eec230cd68f,cereal-yield-vs-gdp-per-capita_v15_850x600.svg
4443,electricity-fossil-fuels,undefined,f6f2d8cf5234bafc90e43101ac0d7df0,electricity-fossil-fuels_v19_850x600.svg
3030,gdp-per-capita-in-us-dollar-world-bank,undefined,7be419801b2cf7ebc74e0e695750bc79,gdp-per-capita-in-us-dollar-world-bank_v15_850x600.svg
1767,existence-of-nationally-representative-learning-assessment-at-the-end-of-primary-education,undefined,4ffd20a2fa2ee90a3ec630057c34b586,existence-of-nationally-representative-learning-assessment-at-the-end-of-primary-education_v3_850x600.svg
4215,biweekly-change-covid-deaths,undefined,6135b441b9da915fef0a57b96105c9d7,biweekly-change-covid-deaths_v2862_850x600.svg
2324,global-fishery-catch-by-sector,StackedArea,b15473f4428a024f3d7633587e7637df,global-fishery-catch-by-sector_v4_850x600.svg
851,world-crude-oil-price-vs-oil-consumption,ScatterPlot,83e758454fb3f992785e3ca38a4b4552,world-crude-oil-price-vs-oil-consumption_v18_850x600.svg
2116,proportion-tariff-lines-applied-to-imports-from-ldcs,undefined,381e4890aabc3101cf73e676551cb41a,proportion-tariff-lines-applied-to-imports-from-ldcs_v13_850x600.svg
1793,unemployment-rate,undefined,bd9d4a7e739f1ef34543368cc855ba75,unemployment-rate_v10_850x600.svg
5333,battery-plugin-hybrid-vehicles,StackedDiscreteBar,f01a0fd96efca4e66df9e5d64097be05,battery-plugin-hybrid-vehicles_v4_850x600.svg
409,birth-death-china-great-leap-forward-famine,LineChart,afa6fc566a4af6a058cbaed2f6364b4e,birth-death-china-great-leap-forward-famine_v5_850x600.svg
4685,global-land-use-since-10000bc,StackedArea,fa7d5a8db9455c668564f43aab53e411,global-land-use-since-10000bc_v7_850x600.svg
5757,equal-resource-distribution,undefined,f105004dba8562c1b1089837d745b4ac,equal-resource-distribution_v52_850x600.svg
5565,number-democracies-age-bmr,undefined,c56005097ad9471dafdfd0df29a92ed0,number-democracies-age-bmr_v49_850x600.svg
2740,women-violence-by-an-intimate-partner,undefined,a39bb4edf0bd8965e0d72e48c16c56b3,women-violence-by-an-intimate-partner_v8_850x600.svg
267,government-expenditure-on-education-for-selected-countries,undefined,127fec9a476cf7884c41b60403f1b817,government-expenditure-on-education-for-selected-countries_v3_850x600.svg
5905,share-democratizing-autocratizing-countries-ert,StackedArea,88e23268917f73a0487082fcaf778b56,share-democratizing-autocratizing-countries-ert_v70_850x600.svg
5139,above-or-below-extreme-poverty-line-world-bank,StackedArea,5a8bce6ad1eb599d05556010533b8886,above-or-below-extreme-poverty-line-world-bank_v18_850x600.svg
869,primary-completion-rate-of-relevant-age-group,undefined,431614259397df9acea1e37a7006ee79,primary-completion-rate-of-relevant-age-group_v10_850x600.svg
2912,deaths-from-natural-disasters-by-type,StackedBar,21df4f1eb602610326ceaf02e1fe8793,deaths-from-natural-disasters-by-type_v11_850x600.svg
3498,share-neither-agrees-nor-disagrees-vaccines-effective,DiscreteBar,2ac4da07ce37a11523b52e0c87054b81,share-neither-agrees-nor-disagrees-vaccines-effective_v2_850x600.svg
2778,orange-yields,undefined,87c9f0aabe78b7b5dc3f6db13db8aa1a,orange-yields_v5_850x600.svg
603,labor-productivity-agriculture-sweden,LineChart,34af07e75cc1cd9eeedb13f095968edb,labor-productivity-agriculture-sweden_v2_850x600.svg
4649,co2-deforestation-for-food,undefined,3f131dbef14663c023a0563228830e49,co2-deforestation-for-food_v2_850x600.svg
1109,global-fatalities-from-aviation-accidents-and-hijackings,undefined,c32c690992c523fd27060b713dd29f47,global-fatalities-from-aviation-accidents-and-hijackings_v7_850x600.svg
293,interpersonal-trust-in-the-us,undefined,138e4346c25387762ff0e1c9c4b999e0,interpersonal-trust-in-the-us_v9_850x600.svg
4823,chocolate-consumption-per-person,undefined,7e19a3664a752e42bb82ee7752d38b56,chocolate-consumption-per-person_v4_850x600.svg
3834,large-household-expenditures-health,undefined,148fb17fe07889092420b2b9e59dd597,large-household-expenditures-health_v14_850x600.svg
3008,time-spent-on-activities-in-an-average-day-males,StackedBar,dd49ac0430801a2f3f75fa3878d1f5f8,time-spent-on-activities-in-an-average-day-males_v2_850x600.svg
5562,adolescents-not-in-school,undefined,11c66fa411e12ef497a22f02702d7456,adolescents-not-in-school_v4_850x600.svg
5750,common-good-justifications,undefined,c93cc4f98f005a2f8b63729493cca4af,common-good-justifications_v41_850x600.svg
856,share-of-dietary-energy-supply-from-fats-vs-gdp-per-capita,ScatterPlot,a6782dc04d86c56faa480fa292bb8804,share-of-dietary-energy-supply-from-fats-vs-gdp-per-capita_v16_850x600.svg
2111,net-oda-as-percentage-of-oecd-donors-gni,undefined,8816883bf2a8df524e3e9f06b4da8900,net-oda-as-percentage-of-oecd-donors-gni_v11_850x600.svg
1794,unemployment-rate-of-males-vs-females,ScatterPlot,6bf3be5a984d733b364b53da1eb9f993,unemployment-rate-of-males-vs-females_v14_850x600.svg
3037,the-malthusian-trap,ScatterPlot,c8682db9e28115dc934feb7dba9315b9,the-malthusian-trap_v22_850x600.svg
4212,biweekly-growth-covid-cases,undefined,018ddf609f2fcdc3e4a34e9af63f7a4f,biweekly-growth-covid-cases_v2864_850x600.svg
4444,electricity-coal,undefined,135c3390b5abce933b944f7aee43d800,electricity-coal_v19_850x600.svg
5596,deaths-in-state-based-conflicts-per-100000,StackedArea,d2b5648e7cf6c170725a16e7ddfe304f,deaths-in-state-based-conflicts-per-100000_v8_850x600.svg
6313,electricty-source-wb-stacked,StackedArea,ab45c47e25d0f74a6a13deae1f0dbf1c,electricty-source-wb-stacked_v1_850x600.svg
6121,death-rates-from-no-access-to-handwashing-facilities,undefined,e328a214f9717a604298df42ba033691,death-rates-from-no-access-to-handwashing-facilities_v4_850x600.svg
1304,piaac-mean-adult-numeracy-proficiency-2012-2015,undefined,ea68a721987132ce91d345f5689a8ba6,piaac-mean-adult-numeracy-proficiency-2012-2015_v7_850x600.svg
4676,land-use-for-vegetable-oil-crops,StackedArea,54f29bc9ae8fad5a38cc282260d4bd2b,land-use-for-vegetable-oil-crops_v4_850x600.svg
407,child-mortality-vs-population-growth,ScatterPlot,cff5664c4a2ac9155862f361b759099d,child-mortality-vs-population-growth_v17_850x600.svg
5759,elections-executive-lied,undefined,71bc0b5a5a50745490f2a90e3eb095f4,elections-executive-lied_v40_850x600.svg
5933,chemical-weapons-convention,undefined,4ed5bcb4a85900b277acbcf7f0c175aa,chemical-weapons-convention_v16_850x600.svg
251,gdp-vs-happiness,ScatterPlot,d17c333154a95ac000f4b4400550f01e,gdp-vs-happiness_v34_850x600.svg
4815,share-global-food-emissions,undefined,ced96cb256cbbeaa370e094434674ee3,share-global-food-emissions_v10_850x600.svg
3802,outdoor-pollution-death-rate,undefined,a7d30ba1f9926fa7891b1fca0cc3011c,outdoor-pollution-death-rate_v12_850x600.svg
6128,death-rates-from-high-blood-pressure,undefined,d3090053e380f570d9cc9cbc88008c85,death-rates-from-high-blood-pressure_v4_850x600.svg
2588,military-expenditure-as-a-share-of-gdp-long,undefined,eb4d7745ef4e1b7115adf443fa279395,military-expenditure-as-a-share-of-gdp-long_v15_850x600.svg
1903,average-precipitation-per-year,DiscreteBar,ffe9a7e69c117059414e9c17d89f188d,average-precipitation-per-year_v12_850x600.svg
3668,protein-energy-malnutrition-mortality-rates-in-children,undefined,6d0ef19544cc3453e6a833cf0a16f438,protein-energy-malnutrition-mortality-rates-in-children_v13_850x600.svg
5302,representation-of-women-in-the-lower-chamber-of-parliament,undefined,4d4f912916cbe89f21bf1d724a35f731,representation-of-women-in-the-lower-chamber-of-parliament_v11_850x600.svg
2127,number-with-depression-by-country,undefined,6fd134b04876e1268d1e7e369e4e04d3,number-with-depression-by-country_v15_850x600.svg
2315,sources-of-air-pollution-in-the-uk,DiscreteBar,eb413109172ca4873996de7f5c8ae6cf,sources-of-air-pollution-in-the-uk_v5_850x600.svg
2771,number-of-deaths-from-tuberculosis-by-world-region,StackedArea,bffe23a9a5c24f98e344504f3766c562,number-of-deaths-from-tuberculosis-by-world-region_v16_850x600.svg
5554,machinery-per-agricultural-land,undefined,47dee2e92584ddcc52cc2265cb1f829b,machinery-per-agricultural-land_v1_850x600.svg
4486,covid-containment-and-health-index,undefined,68adb0cdc879d9c39c260f22cf95423a,covid-containment-and-health-index_v2252_850x600.svg
5766,number-democracies-autocracies-lied,StackedArea,b4950e88c82cbbafedc782434cbd2c6d,number-democracies-autocracies-lied_v32_850x600.svg
3491,share-disagree-vaccines-are-safe-wellcome-trust,DiscreteBar,01bbdb36b49598f7a8601823b0d31bc9,share-disagree-vaccines-are-safe-wellcome-trust_v5_850x600.svg
2543,ozone-depleting-substance-consumption,StackedArea,a00eb4be441c038e8e99f37beff6c6b4,ozone-depleting-substance-consumption_v5_850x600.svg
2785,coffee-production-by-region,StackedArea,6997aa566660d364b6081b5717a9f617,coffee-production-by-region_v6_850x600.svg
1100,fertility-and-female-labor-force-participation,ScatterPlot,1ae8664ff52bd154a373654603ab7dec,fertility-and-female-labor-force-participation_v21_850x600.svg
1332,share-of-women-between-15-and-19-years-old-with-no-education,undefined,9c61d33112d38cbb058c741d4fec2c54,share-of-women-between-15-and-19-years-old-with-no-education_v6_850x600.svg
5792,constraints-on-executive-polity,undefined,604806c8e2532293190bd0d6e21adb6d,constraints-on-executive-polity_v45_850x600.svg
6117,death-rate-from-secondhand-smoke-gbd,undefined,1c56c5a34033b4d28ba0a3c60ee4d623,death-rate-from-secondhand-smoke-gbd_v5_850x600.svg
3465,average-years-of-schooling-vs-corruption-perception-index,ScatterPlot,3920c0c786bc2e5f139582064a4cceca,average-years-of-schooling-vs-corruption-perception-index_v13_850x600.svg
1756,cardiovascular-disease-death-rates-by-age,undefined,f0084df7ad48975f301fb88597a0589c,cardiovascular-disease-death-rates-by-age_v15_850x600.svg
4224,nitrous-oxide-emissions,undefined,de1f52c2cb1d53c336cbbf52b4b27b05,nitrous-oxide-emissions_v13_850x600.svg
3001,population-density-by-city,DiscreteBar,f02ecc4f53196e4e90a99b69d6c125b5,population-density-by-city_v4_850x600.svg
3233,gini-index-of-consumption-in-2015-vs-1990-gcip-survey-years-only,ScatterPlot,1005f80ec075dc1caee102000c85595d,gini-index-of-consumption-in-2015-vs-1990-gcip-survey-years-only_v15_850x600.svg
1564,genuine-saving-and-gdp-per-capita-in-international-dollars,undefined,50296cb3bbf2177fb6662fe144bd07cf,genuine-saving-and-gdp-per-capita-in-international-dollars_v7_850x600.svg
4016,sunflower-seed-production,undefined,6482fc88293c01da201c7e36980119bb,sunflower-seed-production_v4_850x600.svg
1904,statistical-capacity-indicator,undefined,6bc27c1d9ae842b7f7ffde8d979a1413,statistical-capacity-indicator_v3_850x600.svg
5598,deaths-in-state-based-conflicts,StackedArea,17d341cc33cc33890949799c74ed80f6,deaths-in-state-based-conflicts_v10_850x600.svg
4678,area-per-tonne-oil,undefined,1b3a878e2ae8e4f3951c0d32c747c46a,area-per-tonne-oil_v8_850x600.svg
3805,exposure-pollution-above-who-targets,LineChart,1ceb933096ad739082ac014866e332ca,exposure-pollution-above-who-targets_v5_850x600.svg
4812,food-transport-emissions,undefined,de612261482a0cea4e7dcf9e94853d68,food-transport-emissions_v4_850x600.svg
858,female-labor-force-participation-OECD,undefined,ed634455bbbbb22a012e79edad4ec762,female-labor-force-participation-OECD_v4_850x600.svg
5934,biological-weapons,undefined,d4651c151b3fb9fe470d58a78f4ec9fa,biological-weapons_v19_850x600.svg
5108,excess-nitrogen-per-hectare,undefined,fd469e97e9d6fc325d3e0199270e0d0e,excess-nitrogen-per-hectare_v3_850x600.svg
632,share-of-agricultural-landowners-who-are-female,DiscreteBar,27c3125f40dd37364d9e7a565785093f,share-of-agricultural-landowners-who-are-female_v8_850x600.svg
2749,average-weekly-hours-worked-per-person-by-age-group-united-states,LineChart,a14e5ff9b2797519796f6c77d09ed6d5,average-weekly-hours-worked-per-person-by-age-group-united-states_v5_850x600.svg
3234,gini-index-of-income-in-2015-vs-1990-gcip-survey-years-only,ScatterPlot,3a5ffe87e411cb6f4e00753e6e3a56bc,gini-index-of-income-in-2015-vs-1990-gcip-survey-years-only_v13_850x600.svg
1563,antibiotic-use-in-livestock-vs-gdp-per-capita,ScatterPlot,705cd74187d4150e8f090ec36fda9a89,antibiotic-use-in-livestock-vs-gdp-per-capita_v14_850x600.svg
4011,grapes-production,undefined,a6468f48066739b15600ff2dd8c9d04b,grapes-production_v5_850x600.svg
1751,respiratory-disease-deaths-by-age,StackedArea,a7ed83a11a8d84d66ef6607be1a3f65c,respiratory-disease-deaths-by-age_v13_850x600.svg
4223,methane-emissions-by-sector,LineChart,ffc5b2a99cbfa68839bab926658fbfe8,methane-emissions-by-sector_v10_850x600.svg
893,tomato-yields,undefined,096fd06ac20b70b3d7839139ec292108,tomato-yields_v9_850x600.svg
3006,percentage-of-males-living-alone-in-the-united-states-by-age,LineChart,7f3f3dbc8853aa58b44aa9da68db0773,percentage-of-males-living-alone-in-the-united-states-by-age_v3_850x600.svg
5795,regulation-political-participation-polity,undefined,1b580a658bd833eeac98d50ff2e0e664,regulation-political-participation-polity_v46_850x600.svg
4647,share-co2-emissions-deforestation,DiscreteBar,ebc87124fa0dd83ce9c178b28c776379,share-co2-emissions-deforestation_v2_850x600.svg
6110,death-rate-from-falls-gbd,undefined,89cfd0296f2173b367b6fc5d55551cd4,death-rate-from-falls-gbd_v3_850x600.svg
3650,land-use-protein-poore,DiscreteBar,b94d089782f66093648d9ee6c864b8e9,land-use-protein-poore_v18_850x600.svg
2782,wheat-production,undefined,08efaa46c2ba12f169073dea4f27335e,wheat-production_v5_850x600.svg
5761,political-opposition-lied,undefined,d353f3f582847fe0541ce73b0c54e686,political-opposition-lied_v48_850x600.svg
2544,countries-to-montreal-protocol-and-vienna-convention,undefined,12e06ca5936a68311dd77d5cbb0afc65,countries-to-montreal-protocol-and-vienna-convention_v4_850x600.svg
2776,children-aged-5-17-engaged-in-labour,undefined,79f674aaa8c5bad49c571ba54ba120d5,children-aged-5-17-engaged-in-labour_v13_850x600.svg
5553,fertilizer-inputs-per-land,undefined,00f2940566dac2ad4ea75db34e46d87f,fertilizer-inputs-per-land_v2_850x600.svg
269,revenues-for-public-schools-by-source-gdp-us,StackedArea,b8f5960d63354a949ce8c0e537c6b2d8,revenues-for-public-schools-by-source-gdp-us_v5_850x600.svg
5305,received-official-development-assistance-grants-for-poverty-reduction,undefined,728792f04fdcefc6d4e0f115bb218b51,received-official-development-assistance-grants-for-poverty-reduction_v12_850x600.svg
867,u5mr-vs-2019,ScatterPlot,3d9a3a3d5777dafaed89e592b94356a5,u5mr-vs-2019_v33_850x600.svg
2120,immunization-coverage-against-diphtheria-tetanus-and-pertussis-dtp3-vs-gdp-per-capita,ScatterPlot,8778c1fd259ee05037f2cc3e147a5b55,immunization-coverage-against-diphtheria-tetanus-and-pertussis-dtp3-vs-gdp-per-capita_v16_850x600.svg
2180,dalys-from-eating-disorders-by-age,undefined,dd06150224f2d3926507c495e3a4e1d9,dalys-from-eating-disorders-by-age_v14_850x600.svg
3052,ace-north-atlantic-hurricanes,StackedBar,b6e43ae75668f73fe6d92e7b20c25143,ace-north-atlantic-hurricanes_v5_850x600.svg
4277,biweekly-covid-cases-per-million-people,undefined,2b09d2c40de02e79a05af127f2add2b6,biweekly-covid-cases-per-million-people_v2813_850x600.svg
1705,deaths-by-risk-factor-over-70,undefined,d46239fcb3ba81049c5cc90fab002681,deaths-by-risk-factor-over-70_v17_850x600.svg
4045,total-confirmed-deaths-of-covid-19-per-million-people-vs-gdp-per-capita,ScatterPlot,5b6a929d7e12eb274356eddcb9343ed2,total-confirmed-deaths-of-covid-19-per-million-people-vs-gdp-per-capita_v2969_850x600.svg
5197,mainstreaming-sustainable-development-into-curricula,undefined,9ad26343aadfc9c2f0124f50c3b65b4d,mainstreaming-sustainable-development-into-curricula_v7_850x600.svg
3260,aviation-accidents-by-flight-phase,StackedArea,d987c4c88a0aa893343dc340d12c5406,aviation-accidents-by-flight-phase_v2_850x600.svg
6376,women-political-empowerment,undefined,1c315e947c2e75acabe06a36fa76adca,women-political-empowerment_v16_850x600.svg
3436,children-treated-ari,undefined,5b2012a0ac94846fed9a4b3811c8473c,children-treated-ari_v7_850x600.svg
6144,death-rate-from-respiratory-infections,undefined,e49810627efbf72c2b6e9f880f37fdb8,death-rate-from-respiratory-infections_v2_850x600.svg
1361,natural-gas-production-by-region-terawatt-hours-twh,StackedArea,f40bcd2064ae5ed31198415a37e9253a,natural-gas-production-by-region-terawatt-hours-twh_v13_850x600.svg
2722,life-expectancy-vs-gdp-per-capita,ScatterPlot,02cd32f6a34458cc18285dbb263e7732,life-expectancy-vs-gdp-per-capita_v24_850x600.svg
659,air-pollution-vs-gdp-per-capita,ScatterPlot,e7cc446e9522ab7eae1e9d9a4f15188f,air-pollution-vs-gdp-per-capita_v15_850x600.svg
6382,people-living-in-countries-by-women-in-parliament,StackedArea,3692608419acd95562b2113a09f9776d,people-living-in-countries-by-women-in-parliament_v10_850x600.svg
2510,tb-patients-living-with-hiv-receiving-art,undefined,bc5b1a2e0a512aa4ef84cc3e1c54b593,tb-patients-living-with-hiv-receiving-art_v4_850x600.svg
5735,transparent-laws-row,undefined,d1600690ded9e1554825423fffd6912d,transparent-laws-row_v56_850x600.svg
1395,coal-production-per-capita-over-the-long-term,undefined,e82f0e2a31fcd0fe17cbc0cbddeaaa4c,coal-production-per-capita-over-the-long-term_v3_850x600.svg
2174,number-with-anorexia-and-bulimia-nervosa,StackedArea,abfa6aa1a2b2c085a7570685a610064d,number-with-anorexia-and-bulimia-nervosa_v12_850x600.svg
2948,female-minus-male-life-expectancy-vs-non-communicable-disease-death-rates,ScatterPlot,c5ed5cfeff38457cfb89365a3c983525,female-minus-male-life-expectancy-vs-non-communicable-disease-death-rates_v21_850x600.svg
4283,growth-rates-of-consumption-investment-and-gdp-in-india-1961-to-2020,undefined,8d698f0b99c0cd80821270bd0b3b2ec2,growth-rates-of-consumption-investment-and-gdp-in-india-1961-to-2020_v15_850x600.svg
5351,eggs-free-range,undefined,19270a2e1ece1cb9371c7b96b2844e5e,eggs-free-range_v2_850x600.svg
2346,share-of-wealth-held-by-top-1-chartbook-of-economic-inequality-2017,LineChart,9e320599e6e40034607f62c85d082a9f,share-of-wealth-held-by-top-1-chartbook-of-economic-inequality-2017_v2_850x600.svg
3409,average-height-by-year-of-birth,undefined,173b8eaa879790d669459f4b2f4b4895,average-height-by-year-of-birth_v8_850x600.svg
692,the-long-term-energy-transition-in-europe,StackedArea,b7d575bbcaa1c69c48d050790960644d,the-long-term-energy-transition-in-europe_v4_850x600.svg
4846,extinct-species-since-1500,undefined,492c5e61569b927be0fe3a0a813b1ba4,extinct-species-since-1500_v4_850x600.svg
1508,municipal-water-withdrawal,undefined,d2b59e158e7a3caf64c381df70906442,municipal-water-withdrawal_v3_850x600.svg
4248,per-capita-co2-fuel,undefined,e2085ab09d300f6beacd766d8e10caca,per-capita-co2-fuel_v17_850x600.svg
2983,urbanization-last-500-years,undefined,7eec5e4a489fd94e3d4ac9d6710e2bb7,urbanization-last-500-years_v10_850x600.svg
3851,regulation-financial-markets,undefined,2bdf908ad48102ca646bda5b2c1e0e5c,regulation-financial-markets_v8_850x600.svg
2379,sanitation-facilities-coverage-in-urban-areas,StackedArea,94afa20693f94c3b758d7227b384155c,sanitation-facilities-coverage-in-urban-areas_v2_850x600.svg
